Configuration,Agent Role,Average Reward,Total Wins,Total Draws,Total Losses,Average Time (ms)
"MCTS(S=10,R=3,D=2) vs MCTS(S=10,R=3,D=2)",X,0.36,33,2,15,22.246445337931316
"MCTS(S=10,R=3,D=2) vs MCTS(S=10,R=3,D=2)",O,-0.36,15,2,33,22.78964797655742
"MCTS(S=10,R=3,D=2) vs MCTS(S=10,R=3,D=3)",X,0.1,26,3,21,21.32856297492981
"MCTS(S=10,R=3,D=2) vs MCTS(S=10,R=3,D=3)",O,-0.1,21,3,26,19.71337119738261
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=1,D=1)",X,0.6,40,0,10,22.466875712076824
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=1,D=1)",O,-0.6,10,0,40,29.819336334864296
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=1,D=2)",X,0.26,29,5,16,21.687696139017746
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=1,D=2)",O,-0.26,16,5,29,28.353114525477093
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=1,D=3)",X,0.1,27,1,22,21.651361783345543
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=1,D=3)",O,-0.1,22,1,27,25.848806301752724
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=2,D=1)",X,0.96,49,0,1,22.862331151962284
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=2,D=1)",O,-0.96,1,0,49,50.74249744415283
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=2,D=2)",X,0.26,28,7,15,20.8401415348053
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=2,D=2)",O,-0.26,15,7,28,43.15006931622823
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=2,D=3)",X,-0.16,19,4,27,21.20639514923096
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=2,D=3)",O,0.16,27,4,19,39.438093900680535
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=3,D=1)",X,0.74,43,1,6,21.467376629511513
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=3,D=1)",O,-0.74,6,1,43,67.76648163795471
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=3,D=2)",X,0.08,24,6,20,23.38848972320557
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=3,D=2)",O,-0.08,20,6,24,61.788344383239746
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=3,D=3)",X,-0.1,20,5,25,21.71590272585551
"MCTS(S=10,R=3,D=2) vs MCTS(S=30,R=3,D=3)",O,0.1,25,5,20,55.84816058476767
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=1,D=1)",X,0.8,45,0,5,22.622325738271076
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=1,D=1)",O,-0.8,5,0,45,54.454334576924644
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=1,D=2)",X,0.4,33,4,13,21.831519285837807
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=1,D=2)",O,-0.4,13,4,33,44.78114326794943
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=1,D=3)",X,0.22,29,3,18,22.1001303990682
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=1,D=3)",O,-0.22,18,3,29,42.85227497418722
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=2,D=1)",X,0.62,40,1,9,22.356841882069904
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=2,D=1)",O,-0.62,9,1,40,78.44441294670105
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=2,D=2)",X,0.4,34,2,14,22.75495441754659
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=2,D=2)",O,-0.4,14,2,34,77.66418099403383
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=2,D=3)",X,0.1,27,1,22,22.026623725891113
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=2,D=3)",O,-0.1,22,1,27,68.605610926946
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=3,D=1)",X,0.62,40,1,9,21.72920552889506
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=3,D=1)",O,-0.62,9,1,40,110.99152803421018
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=3,D=2)",X,0.32,32,2,16,21.628062168757122
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=3,D=2)",O,-0.32,16,2,32,99.27562435468039
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=3,D=3)",X,0.1,27,1,22,21.621589819590245
"MCTS(S=10,R=3,D=2) vs MCTS(S=50,R=3,D=3)",O,-0.1,22,1,27,93.1374454498291
"MCTS(S=10,R=3,D=3) vs MCTS(S=10,R=3,D=3)",X,0.6,39,2,9,20.14547801017761
"MCTS(S=10,R=3,D=3) vs MCTS(S=10,R=3,D=3)",O,-0.6,9,2,39,20.533260504404705
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=1,D=1)",X,0.74,43,1,6,21.47985092798869
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=1,D=1)",O,-0.74,6,1,43,30.12649695078532
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=1,D=2)",X,0.42,33,5,12,19.64871430397034
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=1,D=2)",O,-0.42,12,5,33,26.434304316838578
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=1,D=3)",X,0.16,26,6,18,19.96986214319865
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=1,D=3)",O,-0.16,18,6,26,25.36641677220662
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=2,D=1)",X,0.9,47,1,2,21.802448908487957
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=2,D=1)",O,-0.9,2,1,47,50.29701193173727
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=2,D=2)",X,0.58,38,3,9,21.01993759473165
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=2,D=2)",O,-0.58,9,3,38,45.77005823453268
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=2,D=3)",X,0.06,23,7,20,19.635117212931316
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=2,D=3)",O,-0.06,20,7,23,39.094390869140625
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=3,D=1)",X,0.74,42,3,5,20.21043809254964
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=3,D=1)",O,-0.74,5,3,42,67.56367206573486
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=3,D=2)",X,0.48,33,8,9,19.441134611765545
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=3,D=2)",O,-0.48,9,8,33,57.0517373085022
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=3,D=3)",X,0.4,34,2,14,19.249754190444943
"MCTS(S=10,R=3,D=3) vs MCTS(S=30,R=3,D=3)",O,-0.4,14,2,34,53.714564641316734
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=1,D=1)",X,0.82,45,1,4,20.482967535654705
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=1,D=1)",O,-0.82,4,1,45,48.82745703061422
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=1,D=2)",X,0.5,36,3,11,19.86989911397298
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=1,D=2)",O,-0.5,11,3,36,42.981578509012856
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=1,D=3)",X,0.06,26,1,23,20.079254627227783
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=1,D=3)",O,-0.06,23,1,26,40.35142501195271
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=2,D=1)",X,0.66,41,1,8,20.44224890073141
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=2,D=1)",O,-0.66,8,1,41,80.5890127023061
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=2,D=2)",X,0.58,36,7,7,19.87663722038269
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=2,D=2)",O,-0.58,7,7,36,72.51723448435466
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=2,D=3)",X,0.3,29,7,14,20.06669505437215
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=2,D=3)",O,-0.3,14,7,29,64.89991784095764
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=3,D=1)",X,0.74,43,1,6,20.493343909581498
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=3,D=1)",O,-0.74,6,1,43,107.51422683397931
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=3,D=2)",X,0.54,35,7,8,19.840393861134846
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=3,D=2)",O,-0.54,8,7,35,96.4684013525645
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=3,D=3)",X,0.2,29,2,19,19.639806191126507
"MCTS(S=10,R=3,D=3) vs MCTS(S=50,R=3,D=3)",O,-0.2,19,2,29,84.26943143208821
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=1,D=1)",X,0.52,38,0,12,27.224265654881798
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=1,D=1)",O,-0.52,12,0,38,27.06370711326599
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=1,D=2)",X,0.02,24,3,23,28.06793276468913
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=1,D=2)",O,-0.02,23,3,24,25.700353384017944
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=1,D=3)",X,0.1,27,1,22,27.73320206006368
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=1,D=3)",O,-0.1,22,1,27,24.159502188364662
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=2,D=1)",X,0.72,43,0,7,27.122786124547325
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=2,D=1)",O,-0.72,7,0,43,47.809822161992386
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=2,D=2)",X,0.0,25,0,25,30.42613347371419
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=2,D=2)",O,0.0,25,0,25,44.728796879450485
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=2,D=3)",X,-0.22,19,1,30,29.612038135528564
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=2,D=3)",O,0.22,30,1,19,41.024116675059
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=3,D=1)",X,0.64,41,0,9,29.33010466893514
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=3,D=1)",O,-0.64,9,0,41,66.43584052721658
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=3,D=2)",X,-0.08,21,4,25,30.338047266006466
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=3,D=2)",O,0.08,25,4,21,59.02523676554362
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=3,D=3)",X,-0.34,16,1,33,27.893682400385543
"MCTS(S=30,R=1,D=1) vs MCTS(S=30,R=3,D=3)",O,0.34,33,1,16,52.06534425417582
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=1,D=1)",X,0.68,42,0,8,29.692307710647583
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=1,D=1)",O,-0.68,8,0,42,51.09098116556804
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=1,D=2)",X,0.24,30,2,18,28.912410974502567
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=1,D=2)",O,-0.24,18,2,30,45.068984826405845
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=1,D=3)",X,-0.12,21,2,27,29.679883718490604
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=1,D=3)",O,0.12,27,2,21,39.264456828435264
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=2,D=1)",X,0.48,37,0,13,26.27605716387431
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=2,D=1)",O,-0.48,13,0,37,72.68338123957315
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=2,D=2)",X,-0.1,22,1,27,28.30811595916748
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=2,D=2)",O,0.1,27,1,22,67.15741475423177
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=2,D=3)",X,-0.1,22,1,27,28.651970704396565
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=2,D=3)",O,0.1,27,1,22,63.91284505526224
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=3,D=1)",X,0.34,33,1,16,27.656578620274864
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=3,D=1)",O,-0.34,16,1,33,105.5167063077291
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=3,D=2)",X,0.1,27,1,22,29.634583950042725
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=3,D=2)",O,-0.1,22,1,27,97.89878845214844
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=3,D=3)",X,-0.08,22,2,26,29.06923397382101
"MCTS(S=30,R=1,D=1) vs MCTS(S=50,R=3,D=3)",O,0.08,26,2,22,88.91339778900146
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=1,D=2)",X,0.34,33,1,16,26.102612892786663
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=1,D=2)",O,-0.34,16,1,33,25.967283248901367
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=1,D=3)",X,0.22,29,3,18,25.736296335856125
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=1,D=3)",O,-0.22,18,3,29,24.67697223027547
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=2,D=1)",X,0.92,48,0,2,25.48338524500529
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=2,D=1)",O,-0.92,2,0,48,44.31628425916036
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=2,D=2)",X,0.38,34,1,15,26.38150652249654
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=2,D=2)",O,-0.38,15,1,34,44.656977256139115
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=2,D=3)",X,0.12,27,2,21,23.979424873987835
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=2,D=3)",O,-0.12,21,2,27,36.06109102567037
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=3,D=1)",X,0.62,40,1,9,25.063013712565105
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=3,D=1)",O,-0.62,9,1,40,58.95713806152344
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=3,D=2)",X,0.2,30,0,20,25.548962354660027
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=3,D=2)",O,-0.2,20,0,30,52.52814451853434
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=3,D=3)",X,-0.06,23,1,26,23.790647268295288
"MCTS(S=30,R=1,D=2) vs MCTS(S=30,R=3,D=3)",O,0.06,26,1,23,47.43136564890544
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=1,D=1)",X,0.58,39,1,10,27.19855483373006
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=1,D=1)",O,-0.58,10,1,39,47.999379237492874
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=1,D=2)",X,0.34,33,1,16,26.638009945551556
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=1,D=2)",O,-0.34,16,1,33,43.37912360827127
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=1,D=3)",X,0.0,24,2,24,25.646370808283486
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=1,D=3)",O,0.0,24,2,24,36.52213851610819
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=2,D=1)",X,0.8,45,0,5,24.457819064458207
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=2,D=1)",O,-0.8,5,0,45,72.08201249440512
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=2,D=2)",X,0.5,37,1,12,24.02146832148234
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=2,D=2)",O,-0.5,12,1,37,63.620967467625924
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=2,D=3)",X,-0.16,19,4,27,25.39655470848084
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=2,D=3)",O,0.16,27,4,19,57.63769348462423
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=3,D=1)",X,0.72,43,0,7,25.736536582310997
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=3,D=1)",O,-0.72,7,0,43,102.02535112698871
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=3,D=2)",X,0.26,31,1,18,27.985143899917595
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=3,D=2)",O,-0.26,18,1,31,101.31322542826337
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=3,D=3)",X,-0.08,23,0,27,28.14270178476969
"MCTS(S=30,R=1,D=2) vs MCTS(S=50,R=3,D=3)",O,0.08,27,0,23,92.60328928629556
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=1,D=3)",X,0.42,34,3,13,23.613823890686035
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=1,D=3)",O,-0.42,13,3,34,24.248334566752114
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=2,D=1)",X,0.7,42,1,7,24.87616268793742
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=2,D=1)",O,-0.7,7,1,42,47.79359896977743
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=2,D=2)",X,0.38,31,7,12,25.12617786725362
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=2,D=2)",O,-0.38,12,7,31,41.69126868247986
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=2,D=3)",X,0.2,27,6,17,24.45564564069112
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=2,D=3)",O,-0.2,17,6,27,38.811963399251304
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=3,D=1)",X,0.82,44,3,3,25.436707894007363
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=3,D=1)",O,-0.82,3,3,44,67.92641639709473
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=3,D=2)",X,0.44,32,8,10,24.730768918991092
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=3,D=2)",O,-0.44,10,8,32,58.431815703709916
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=3,D=3)",X,0.32,32,2,16,26.835813124974568
"MCTS(S=30,R=1,D=3) vs MCTS(S=30,R=3,D=3)",O,-0.32,16,2,32,56.44574205080668
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=1,D=1)",X,0.74,42,3,5,25.645517667134605
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=1,D=1)",O,-0.74,5,3,42,47.671812772750854
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=1,D=2)",X,0.4,33,4,13,26.257683674494427
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=1,D=2)",O,-0.4,13,4,33,43.5100011030833
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=1,D=3)",X,0.46,35,3,12,25.56049911181132
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=1,D=3)",O,-0.46,12,3,35,42.38039533297221
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=2,D=1)",X,0.9,47,1,2,25.1365389029185
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=2,D=1)",O,-0.9,2,1,47,78.78504037857056
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=2,D=2)",X,0.54,36,5,9,25.486255566279088
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=2,D=2)",O,-0.54,9,5,36,69.37123974164328
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=2,D=3)",X,0.16,28,2,20,24.355056842168167
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=2,D=3)",O,-0.16,20,2,28,61.94641431172688
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=3,D=1)",X,0.64,40,2,8,25.036994059880577
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=3,D=1)",O,-0.64,8,2,40,100.66131750742593
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=3,D=2)",X,0.2,27,6,17,24.49032417933146
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=3,D=2)",O,-0.2,17,6,27,90.20405411720276
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=3,D=3)",X,0.4,32,6,12,24.76400343577067
"MCTS(S=30,R=1,D=3) vs MCTS(S=50,R=3,D=3)",O,-0.4,12,6,32,86.81119044621784
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=2,D=1)",X,0.62,40,1,9,44.94367472330728
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=2,D=1)",O,-0.62,9,1,40,47.01585451761881
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=2,D=2)",X,0.1,27,1,22,46.008096853892006
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=2,D=2)",O,-0.1,22,1,27,41.724540789922074
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=2,D=3)",X,-0.02,24,1,25,47.295243183771774
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=2,D=3)",O,0.02,25,1,24,41.46514574686685
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=3,D=1)",X,0.52,38,0,12,53.42412757873535
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=3,D=1)",O,-0.52,12,0,38,77.00103402137756
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=3,D=2)",X,-0.06,23,1,26,54.92597262064616
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=3,D=2)",O,0.06,26,1,23,71.01907094319661
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=3,D=3)",X,-0.16,21,0,29,52.22993572552999
"MCTS(S=30,R=2,D=1) vs MCTS(S=30,R=3,D=3)",O,0.16,29,0,21,62.09330757459004
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=1,D=1)",X,0.48,37,0,13,44.53909595807394
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=1,D=1)",O,-0.48,13,0,37,47.832982540130615
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=1,D=2)",X,0.26,31,1,18,47.46334052085876
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=1,D=2)",O,-0.26,18,1,31,44.28552667299906
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=1,D=3)",X,-0.06,23,1,26,42.53107086817423
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=1,D=3)",O,0.06,26,1,23,35.897698402404785
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=2,D=1)",X,0.52,38,0,12,40.706859032313034
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=2,D=1)",O,-0.52,12,0,38,69.5926296710968
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=2,D=2)",X,0.0,25,0,25,40.775456825892135
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=2,D=2)",O,0.0,25,0,25,61.32637619972228
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=2,D=3)",X,-0.44,14,0,36,42.820666472117104
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=2,D=3)",O,0.44,36,0,14,54.52704032262166
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=3,D=1)",X,0.76,44,0,6,44.2449935277303
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=3,D=1)",O,-0.76,6,0,44,107.97417163848878
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=3,D=2)",X,0.24,31,0,19,44.06817317008972
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=3,D=2)",O,-0.24,19,0,31,93.07374596595764
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=3,D=3)",X,-0.2,20,0,30,45.876683791478484
"MCTS(S=30,R=2,D=1) vs MCTS(S=50,R=3,D=3)",O,0.2,30,0,20,87.353306611379
"MCTS(S=30,R=2,D=2) vs MCTS(S=30,R=2,D=2)",X,0.52,36,4,10,45.754506587982185
"MCTS(S=30,R=2,D=2) vs MCTS(S=30,R=2,D=2)",O,-0.52,10,4,36,45.38522919019064
"MCTS(S=30,R=2,D=2) vs MCTS(S=30,R=2,D=3)",X,0.16,27,4,19,44.824787298838295
"MCTS(S=30,R=2,D=2) vs MCTS(S=30,R=2,D=3)",O,-0.16,19,4,27,40.001980463663735
"MCTS(S=30,R=2,D=2) vs MCTS(S=30,R=3,D=1)",X,0.68,42,0,8,45.20699199040731
"MCTS(S=30,R=2,D=2) vs MCTS(S=30,R=3,D=1)",O,-0.68,8,0,42,70.58977643648784
"MCTS(S=30,R=2,D=2) vs MCTS(S=30,R=3,D=2)",X,0.46,35,3,12,46.41849581400554
"MCTS(S=30,R=2,D=2) vs MCTS(S=30,R=3,D=2)",O,-0.46,12,3,35,61.57323559125264
"MCTS(S=30,R=2,D=2) vs MCTS(S=30,R=3,D=3)",X,-0.3,16,3,31,43.10648783047994
"MCTS(S=30,R=2,D=2) vs MCTS(S=30,R=3,D=3)",O,0.3,31,3,16,52.36418684323629
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=1,D=1)",X,0.68,42,0,8,44.13345297177632
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=1,D=1)",O,-0.68,8,0,42,47.261775732040405
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=1,D=2)",X,0.42,34,3,13,40.23417592048645
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=1,D=2)",O,-0.42,13,3,34,40.59371868769327
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=1,D=3)",X,0.2,28,4,18,41.40445939699809
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=1,D=3)",O,-0.2,18,4,28,40.26319066683451
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=2,D=1)",X,0.66,41,1,8,44.10699144999187
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=2,D=1)",O,-0.66,8,1,41,78.73550613721213
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=2,D=2)",X,0.16,28,2,20,40.404290119806916
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=2,D=2)",O,-0.16,20,2,28,61.38060728708903
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=2,D=3)",X,-0.08,20,6,24,38.70959814389546
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=2,D=3)",O,0.08,24,6,20,55.000285704930626
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=3,D=1)",X,0.76,44,0,6,37.546559969584145
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=3,D=1)",O,-0.76,6,0,44,96.07143998146057
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=3,D=2)",X,0.38,34,1,15,38.99310954411825
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=3,D=2)",O,-0.38,15,1,34,87.63168533643086
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=3,D=3)",X,0.02,25,1,24,40.19935377438863
"MCTS(S=30,R=2,D=2) vs MCTS(S=50,R=3,D=3)",O,-0.02,24,1,25,78.84604056676228
